playlist_title,playlist_url,video_title,video_url
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Nhồi máu não, Suy tim, Suy đa tạng, ĐTĐ, viêm phổi",https://www.youtube.com/watch?v=6e8Ch_rEDgI
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân theo dõi nhiễm sán lá gan lớn, viêm phổi  | BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=O-OlNVvT1ag
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN đa nang buồng trứng, viêm động mạch Takayasu, hở van động mạch chủ",https://www.youtube.com/watch?v=crUhTe01b60
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN viêm phổi, tràn dịch màng phổi, nghi ung thư phổi I BV Bạch Mai",https://www.youtube.com/watch?v=piXY30BWLVs
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn Bn ngộ độc thuốc tê, hậu phẫu kết hợp xương đùi, ĐTĐ, THA I BV Bạch Mai",https://www.youtube.com/watch?v=CULX6wDPyB0
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN đa chấn thương, chấn thương bụng, chấn thương ngực, vỡ xương cánh chậu I BV ĐH Y HN",https://www.youtube.com/watch?v=4D8r6Z4JOc0
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Sốc nhiễm khuẩn, nhiễm khuẩn huyết, hoại tử cánh tay do rắn cắn",https://www.youtube.com/watch?v=49cl14WmwdA
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Đau bụng, nôn, khó thở I Trung tâm Y Tế huyện Thanh Thủy, Phú Thọ",https://www.youtube.com/watch?v=-iU8hKNEJF4
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân theo dõi viêm nội tâm mạc, đái tháo đường, suy giáp",https://www.youtube.com/watch?v=Y7YMmuxxsWU
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Online consultation for patients with increased liver enzymes, gallstones, and roundworm infection",https://www.youtube.com/watch?v=25RoBPijiDM
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn trực tuyến bệnh nhân theo dõi viêm màng não I BV ĐH Y Hà Nội,https://www.youtube.com/watch?v=4aZdIOM952Y
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm hạch, TD bệnh lý ác tính, viêm phổi, tràn dịch đa màng I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=1d9tf82erOk
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn BN tổn thương van tim I BV Đại học Y Hà Nội 2,https://www.youtube.com/watch?v=1SqmgVzCKn4
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Sốt, đau bụng hạ sườn phải I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=g7INdacJGcc
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm phổi, TD bệnh mạch vành, ĐTĐ, THA I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=v33m0kisCbM
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn trực tuyến bệnh nhân K xương đùi phải theo dõi di căn não,https://www.youtube.com/watch?v=s1uX-iEJFgM
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN đau ngực trái CRNN, theo dõi u phổi trái I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=5--d3iATn-k
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN theo dõi nang giả tụy, Áp xe gan trái I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=qaXG-5VE7JE
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm phổi, theo dõi u phổi",https://www.youtube.com/watch?v=8Njo6G6dnDc
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân áp xe phổi, viêm phổi, trào ngược dạ dày, bại não I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=j77ckLZGfYo
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Hạ Glucose máu CRNN, viêm phổi, lao phổi cũ",https://www.youtube.com/watch?v=FavZRFeUm40
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn trực tuyến bệnh nhân sỏi mật | BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=655BIgJvtC0
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN hoại tử bàn chân, đái tháo đường, tăng huyết áp",https://www.youtube.com/watch?v=ETXnLnzTRPc
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN tràn dịch màng ngoài tim, tràn dịch màng phổi 2 bên TD do lao I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=pbAsQCqwR58
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn bệnh nhân hội chứng thận hư tiên phát thể phụ thuộc Steroid I BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=gtch6LMGVCI
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN TD nhiễm khuẩn huyết, viêm màng não mủ, viêm mủ nội nhãn, viêm phổi",https://www.youtube.com/watch?v=S0eqGekmEw0
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân suy tim, viêm phổi, suy kiệt | BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=KCE0YfsRqRo
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm da bội nhiễm, Áp xe phần mềm sau gáy | BV Đa khoa Hà Nội - Viêng Chăn",https://www.youtube.com/watch?v=CNxmZj9M3mw
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân viêm ruột thừa, theo dõi sốt xuất huyết I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=l9jTMWJNY30
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN nhiễm khuẩn tiết niệu, K võng mạc",https://www.youtube.com/watch?v=vbt4hNoD6h4
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm da cơ địa, hẹp động mạch đùi 2 bên",https://www.youtube.com/watch?v=QmQ8iELQIhM
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm loét đại trực tràng, Lỵ amip",https://www.youtube.com/watch?v=HgDE4s7jcrE
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm phổi nặng, u não đã phẫu thuật",https://www.youtube.com/watch?v=x_5CinOIbWA
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân suy tim mất bù, suy đa tạng | BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=2xi5C4P13gU
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN u đại tràng trái, TD Lymphoma",https://www.youtube.com/watch?v=_GeJEenMBag
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN đau bụng, đau vết mổ cũ vùng HCP I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=BI3Y-srVqm8
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm phổi nặng, suy thận cấp, TD Lupus ban đỏ hệ thống, HC Cai rượu cấp",https://www.youtube.com/watch?v=JED84AA-rks
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN theo dõi u phổi, hậu phẫu viêm ruột thừa",https://www.youtube.com/watch?v=-qxb_bXuds8
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN nhiễm trùng đường mật, U nang ống mật chủ I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=VseVpVXOa3I
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn BN sỏi mật,https://www.youtube.com/watch?v=hwGGJmzl1_A
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN viêm phúc mạc CRNN, suy thận cấp, TD sốt mò",https://www.youtube.com/watch?v=5_UsyuXpQ-4
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Đợt cấp bệnh phổi tắc nghẽn mạn tính, tăng huyết áp",https://www.youtube.com/watch?v=1S02tbiVqlg
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN áp xe phổi chưa loại trừ lao phổi, Cushing",https://www.youtube.com/watch?v=pQj8iFeuMxY
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN lao phổi, Viêm phổi, nấm miệng họng, hậu phẫu lấy thai ngày thứ 13",https://www.youtube.com/watch?v=qMNENPTe7Vk
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN ho kéo dài, nặng tức ngực phải I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=Rq17Pya7kOA
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn BN Sốt cao dao động I BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=gidjZm0PGf4
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN phản vệ độ II, III chưa rõ nguyên nhân, viêm phổi, viêm hạch mạc treo",https://www.youtube.com/watch?v=qDbVgSayKR4
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN TD hội chứng Prader Willi, động kinh, chứng ngưng thở khi ngủ, suy tuyến thượng thận",https://www.youtube.com/watch?v=tV8I0krIQdg
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Suy tim độ 3 do run nhĩ, bệnh van tim, xuất huyết tiêu hóa",https://www.youtube.com/watch?v=kf4ropUj4EI
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn BN khối u vùng mạn sườn phải I BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=w1rNQHqlvOY
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn trực tuyến bệnh nhân theo dõi ung thư phổi | BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=2pbZ5ohXzdc
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn bệnh nhân ứ mủ thận do sỏi kẹt cổ nhóm đài dưới I BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=NWogbkUH0f0
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Chẩn đoán và điều trị gãy xương do loãng xương,https://www.youtube.com/watch?v=3ypjYwN2b3Y
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Xuất huyết não nhân xám trung ương, THA, suy thận mạn I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=eHc8iMDfr5A
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Sốt, nổi ban toàn thân I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=3ZlhZD0DjjU
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN suy tim độ III NYHA, rung nhĩ đáp ứng thất nhanh, bán tắc ruột I BV Bạch Mai",https://www.youtube.com/watch?v=gMAyv4tRDmU
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân u đuôi tụy, u tuyến tiền liệt | BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=GMbUGzESpQc
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân viêm túi mật, tăng men gan | BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=JIYiwsTqDXU
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn BN nhiễm trùng tiêu xương bàn ngón chân do Gout,https://www.youtube.com/watch?v=COtzmeq3Usg
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Đái tháo đường thể tối cấp, rung nhĩ cơn I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=fvTnsC0dEw8
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn trực tuyến bệnh nhân viêm phổi, suy thận, viêm khớp, ĐTĐ I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=A_hEr39XYis
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn BN xuất huyết não   não thất số lượng nhiều do tăng huyết áp I BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=fDsL1OxKe98
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Phù phổi cấp, viêm phổi, tràn dịch đa màng, suy tim, tăng huyết áp",https://www.youtube.com/watch?v=RrLmcu09Kjk
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân viêm phổi, viêm gan B, thiếu máu I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=1QwoKgJ6E6w
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân viêm loét dạ dày, theo dõi K dạ dày I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=E29DhxSVCkA
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Viêm phổi thùy, suy tim EF 41%, hở van 2 lá nghi do sa lá van",https://www.youtube.com/watch?v=Cf1W34y4hNE
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Sau mổ Viêm phúc mạc do thủng dạ dày, Viêm phổi, thiếu máu nặng, suy kiệt",https://www.youtube.com/watch?v=WIjdQ7CVPGE
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN sốt chưa rõ nguyên nhân, theo dõi xuất huyết giảm tiểu cầu",https://www.youtube.com/watch?v=mhvclOzc-Ug
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN nhiễm khuẩn sơ sinh, co giật CRNN nghi viêm màng não I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=QgniVvCvJfU
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân suy tim EF giảm, THA, ĐTĐ, suy thận I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=5KodWtxOx3A
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN viêm não CRNN, phân biệt U não thùy thái dương I BV Bạch Mai",https://www.youtube.com/watch?v=9ZO9C3pbt0A
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN sốc nhiễm khuẩn, hậu phẫu viêm phúc mạc do thủng đại tràng I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=ocVMPUa27kE
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN viêm tụy cấp hoại tử, u gan phải, thiếu máu nhược sắc I BV Bạch Mai",https://www.youtube.com/watch?v=xWQ_E-LDBeM
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân viêm túi mật, ngoại tâm thu thất",https://www.youtube.com/watch?v=efJ4IGiYiNY
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN nhiễm khuẩn đường ruột, xơ gan cổ chướng Child Pugh A, Theo dõi HCC",https://www.youtube.com/watch?v=Fk1xc2LVs_U
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,Hội chẩn trực tuyến bệnh nhân đau bụng chưa rõ nguyên nhân | BV Đại học Y Hà Nội,https://www.youtube.com/watch?v=kBqB_eyrYYg
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Đột quỵ não, viêm não I BV Bạch Mai",https://www.youtube.com/watch?v=4Ai2TSEmjUY
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Thiếu máu, sốt chưa rõ nguyên nhân, theo dõi nhiễm khuẩn huyết I BV ĐH Y Hà Nội",https://www.youtube.com/watch?v=BQYavJE8mIw
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN suy hô hấp độ III, viêm phổi thở máy, còn ống động mạch, đẻ non 23 tuần I BV ĐH Y HN",https://www.youtube.com/watch?v=td3eexS9r1I
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN suy tim độ 3 do loạn nhịp hoàn toàn, hẹp hở van 2 lá I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=xdFIFXBbWbI
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN Abces cơ đùi trái, viêm xương tủy đùi trái, ĐTĐ tuyp II",https://www.youtube.com/watch?v=rJqdQzPHoNM
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN viêm đa khớp, thiếu máu CRNN, tăng men gan I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=eMXgu8tQwVE
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn BN theo dõi K cột sống, thoát vị đĩa đệm Cột sống thắt lưng, suy tim I BV Bạch Mai",https://www.youtube.com/watch?v=g-N2ikADxE0
Hội Chẩn Trực Tuyến Bệnh Viện Đại Học Y Hà Nội,https://www.youtube.com/playlist?list=PLCDo7Kgzy2qlCvtZu3bbIoTqc1aGG9hGd,"Hội chẩn bệnh nhân hẹp hở van hai lá, suy tim I BV Đại học Y Hà Nội",https://www.youtube.com/watch?v=yi4IeAqQlsk
